LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
28.50320949,-81.26741287,252113432652.0,326000.0,5227.0,1352.68,0.0,10022.25,60993.8,424.01,42574.78,9802.16,5723.32,23,0.0,3,4.0
28.4558745,-81.22243567,182254352454.0,640000.0,11295.0,2555.68,10000.0,200.0,60327.25,1044.74,64336.51,16615.83,628.76,40,0.0,5,4.0
28.4628816,-81.21718446,182295163843.0,396000.0,8163.0,2274.21,0.0,2642.36,48521.08,1035.15,64922.74,1128.0,1284.28,13,0.0,8,4.0
28.32547234,-81.41447825,322457979814.0,473000.0,9838.0,1921.87,0.0,24953.02,48734.65,666.47,78495.45,20564.11,14694.44,12,0.0,1,3.0
28.44273421,-81.18711313,192331480217.0,804000.0,9376.0,2698.75,10000.0,224.85,60255.06,1625.19,78567.46,14876.05,613.24,13,0.0,8,3.0
28.43763071,-81.15765219,192284997738.0,827000.0,9101.0,2326.18,0.0,2379.66,37963.18,1038.55,80000.0,25552.63,226.74,10,0.0,5,4.0
28.57896461,-81.20662123,152053718076.0,341000.0,7699.0,2177.05,0.0,2219.9,76476.77,403.42,65053.18,9128.13,1560.3,61,0.0,11,4.5
28.34665504,-81.3081796,102452124382.0,256000.0,6438.0,1367.05,0.0,1805.74,53374.14,362.88,74212.6,52321.58,5761.33,28,0.0,10,3.0
28.46939453,-81.24139302,122397485114.0,259000.0,6916.0,1125.65,8000.0,2856.64,55778.87,324.81,56104.76,18103.88,4836.08,12,0.0,5,4.5
28.52614499,-81.27017307,162063296414.0,276000.0,9425.0,1482.48,0.0,812.35,43365.82,3554.96,39168.66,6048.07,200.0,60,0.0,10,4.5
28.31547392,-81.2639635,302345366417.0,533000.0,5916.0,1756.61,0.0,11140.34,37082.1,1601.82,80000.0,8074.29,1042.47,28,0.0,4,3.0
28.32056363,-81.39962997,182436581892.0,436000.0,7557.0,2172.6,0.0,3955.27,79234.7,691.9,79852.85,544.72,3914.51,13,0.0,11,5.0
28.38215509,-81.29476479,232028304153.0,235000.0,7496.0,1378.02,0.0,23694.26,73247.21,613.25,64442.21,60000.0,5369.81,24,1.0,3,4.0
28.4516521,-81.25474341,242445969473.0,238000.0,7368.0,1298.17,0.0,5203.68,38247.41,4054.76,54639.06,13917.5,11539.26,62,1.0,1,4.5
28.7171273,-81.34258219,322052801556.0,767000.0,11186.0,3031.21,0.0,14867.16,41755.83,1596.33,66617.99,14732.71,781.38,39,0.0,11,3.5
28.74016814,-81.48482113,282419358991.0,917000.0,19977.0,4935.04,0.0,2581.37,40940.61,260.12,80000.0,4283.43,1566.02,23,0.0,6,4.0
28.73616969,-81.56761853,192184900967.0,431000.0,7430.0,1588.16,0.0,8732.18,72846.51,2047.47,80000.0,500.0,5126.19,37,0.0,4,4.0
28.56502345,-81.42989008,252481780815.0,432000.0,7927.0,1664.72,25000.0,2151.06,37499.93,557.03,21653.06,15707.17,5382.37,4,0.0,11,3.5
28.44908511,-81.55576537,102351179615.0,552000.0,7990.0,2595.91,30000.0,13799.77,76704.81,50.0,72676.1,6881.1,2413.54,39,0.0,4,5.0
28.68885814,-81.52641179,162228919004.0,272000.0,7735.0,1288.01,0.0,1227.41,47403.14,1021.4,76561.71,5495.7,9810.15,1,0.0,2,3.5
28.58425338,-81.22434094,202168186653.0,494000.0,8798.0,2295.02,0.0,6571.64,59566.72,735.75,58330.21,17457.86,2816.61,7,0.0,6,4.0
28.65693173,-81.46193877,332115765302.0,612000.0,8775.0,1904.2,15000.0,3148.75,52721.22,156.44,52419.23,10020.94,1817.3,7,0.0,7,3.5
28.53033158,-81.24684518,242485496216.0,418000.0,9764.0,2304.82,0.0,967.35,59997.92,2321.43,49365.7,1856.85,2847.36,41,0.0,11,4.0
28.32993347,-81.53590744,222488156065.0,151000.0,4680.0,800.0,0.0,21783.94,47650.33,337.84,80000.0,5225.58,4493.48,26,0.0,11,4.5
28.42648849,-81.59417768,282027818051.0,398000.0,8448.0,2153.09,20000.0,2465.31,81658.22,95.12,80000.0,8632.43,5142.0,36,0.0,11,4.5
28.69686555,-81.46673483,202212352367.0,278000.0,5263.0,1116.3,0.0,1318.83,66182.56,3494.54,66073.29,7363.96,17855.85,39,0.0,6,4.0
28.62712933,-81.45839574,222274487526.0,508000.0,8155.0,1835.16,8000.0,22466.25,44865.11,2781.17,43265.96,53303.45,3661.38,7,0.0,7,4.0
28.41682484,-81.28860984,172271929233.0,413000.0,6712.0,2051.3,0.0,13243.17,39255.94,196.44,55550.74,29410.26,3692.62,62,1.0,7,3.0
28.39483054,-81.32549104,312235737292.0,699000.0,10422.0,2889.7,0.0,2793.88,82230.42,66.09,55927.85,1548.41,1142.23,40,1.0,4,3.0
28.42384291,-81.15562984,352402628955.0,450000.0,8151.0,2129.56,8000.0,9637.27,55201.16,682.37,80000.0,8247.23,17883.81,39,0.0,1,4.0
28.58324154,-81.18243865,192007299647.0,197000.0,7451.0,1205.03,0.0,4796.64,64363.9,2423.69,74459.1,3275.75,2748.23,13,0.0,1,4.0
28.33956615,-81.54828081,252097434571.0,175000.0,6137.0,852.12,0.0,15081.49,39988.04,2513.44,80000.0,1554.46,1824.31,10,0.0,2,4.0
28.67213219,-81.27248779,262333643590.0,191000.0,8420.0,1029.82,20000.0,377.38,56185.62,1377.01,62521.25,19049.86,1700.37,27,0.0,6,4.5
28.38894046,-81.47518966,262379778656.0,260000.0,7843.0,1194.53,0.0,4882.48,52316.97,813.74,64739.42,6669.67,3478.63,22,0.0,6,4.0
28.29713384,-81.26601568,222341619067.0,361000.0,8506.0,1558.57,0.0,2760.29,35295.96,3677.0,80000.0,1168.03,4052.17,7,0.0,7,4.0
28.45939073,-81.1583827,222409974107.0,196000.0,7310.0,1141.07,0.0,37909.55,64610.53,1438.69,80000.0,53164.44,3603.85,3,0.0,9,3.5
28.35854778,-81.5096703,242430354732.0,411000.0,7848.0,2371.31,5000.0,545.97,64299.29,3307.04,80000.0,13741.62,2459.33,39,0.0,9,4.0
28.51938343,-81.55084659,212085378637.0,405000.0,8330.0,1683.19,0.0,20338.17,84202.4,1903.52,63629.51,4837.27,2950.51,22,0.0,3,3.0
28.50146823,-81.16371634,202462663147.0,290000.0,7224.0,1195.02,0.0,1767.22,49366.14,50.0,79306.07,7098.78,3552.54,13,0.0,7,4.0
28.33130756,-81.53254739,102241896517.0,465000.0,9080.0,2218.08,0.0,9288.17,36385.34,775.67,80000.0,625.61,2125.64,7,0.0,2,3.5
28.46500369,-81.24893703,122190530971.0,358000.0,8945.0,1812.67,0.0,446.5,80218.08,1349.33,54912.18,7148.47,13419.25,37,0.0,5,3.5
28.49998288,-81.27414899,272481157324.0,850000.0,12131.0,2617.23,50000.0,5562.07,45691.96,1327.2,40652.67,37929.67,8581.33,13,0.0,12,3.5
28.44383545,-81.61294906,212138253122.0,364000.0,7142.0,1602.56,0.0,6881.7,80903.7,549.59,80000.0,3098.76,3879.06,7,0.0,10,4.5
28.42268192,-81.2392171,352012227539.0,533000.0,8046.0,1655.02,10000.0,18918.51,79416.18,50.71,66108.58,29033.83,2133.14,22,0.0,9,4.0
28.55819326,-81.57797644,102212401108.0,161000.0,9530.0,1397.0,0.0,525.05,71137.65,699.66,72813.16,13037.05,7345.64,28,0.0,7,4.0
28.4856127,-81.19003559,312189012988.0,306000.0,8983.0,1368.71,50000.0,13064.24,49152.68,802.52,70759.06,4602.82,18707.43,36,0.0,11,4.0
28.48171237,-81.2553371,292064787995.0,668000.0,14985.0,3276.76,0.0,3127.61,74966.5,163.18,49001.48,3286.85,588.69,26,0.0,4,4.5
28.54651526,-81.41468754,112159821365.0,298000.0,8452.0,2006.22,0.0,21376.52,37076.84,1406.61,13441.52,500.0,2749.93,62,0.0,10,4.5
28.65261982,-81.24856722,302253183409.0,213000.0,6989.0,1856.48,50000.0,1200.1,37690.17,1091.66,62130.46,1291.62,5797.48,28,0.0,9,4.0
28.71595027,-81.56027788,272320998144.0,691000.0,8654.0,2345.91,20000.0,1271.93,63800.52,3471.74,80000.0,8635.65,5146.03,37,0.0,6,4.0
28.53582818,-81.23230808,102170413954.0,266000.0,7696.0,1426.34,0.0,9634.93,70621.17,552.31,53157.02,7297.64,208.89,42,0.0,7,3.0
28.61423996,-81.20173025,122009445807.0,383000.0,10432.0,2177.32,0.0,8740.44,51489.47,214.63,69912.14,14908.11,5209.61,61,0.0,8,4.5
28.58610035,-81.217649,352387114233.0,401000.0,9555.0,1698.23,0.0,20551.98,64219.92,1035.67,60921.6,12538.74,806.56,8,0.0,9,4.0
28.65103492,-81.28593886,192183872928.0,436000.0,9557.0,2689.6,0.0,5441.3,38491.18,2616.89,53202.7,22185.96,2718.0,40,0.0,4,4.0
28.53363064,-81.59683766,252058915953.0,413000.0,6815.0,1706.35,50000.0,26990.16,63231.45,237.12,79243.72,1784.46,6147.52,40,0.0,4,4.0
28.34134524,-81.56981377,242126437007.0,427000.0,12109.0,2511.85,0.0,21209.62,78762.12,783.95,80000.0,14154.68,6400.95,38,0.0,5,4.5
28.46029743,-81.17353846,122254564381.0,339000.0,6272.0,1581.62,15000.0,200.0,52888.91,1147.32,79865.68,5272.55,3416.6,39,0.0,8,4.5
28.34887576,-81.32737034,222396433865.0,302000.0,7884.0,1684.76,0.0,16326.72,49701.76,637.57,71847.65,1882.0,754.67,11,0.0,1,4.0
28.48756832,-81.38741207,332365782686.0,366000.0,7524.0,1721.44,0.0,9461.12,54173.36,373.2,18330.64,2612.25,3597.31,8,0.0,7,2.0
28.35010312,-81.57144722,162397227123.0,704000.0,8364.0,2785.22,50000.0,2030.57,79994.37,2569.49,80000.0,18559.02,10831.16,26,0.0,6,4.5
28.37004125,-81.42248647,202328113373.0,990000.0,19667.0,3438.64,0.0,14790.22,38265.9,362.35,63691.91,23482.95,200.0,8,0.0,7,3.5
28.47568066,-81.14686331,122161113375.0,610000.0,9557.0,2577.24,0.0,1929.61,61672.75,1909.87,80000.0,9598.94,1080.24,9,0.0,2,3.0
28.41775014,-81.5275688,122141392486.0,301000.0,9775.0,1290.84,0.0,4717.95,62205.66,715.4,69516.51,14124.58,12565.35,58,0.0,10,2.0
28.60026487,-81.19347055,322256727016.0,188000.0,8801.0,1425.09,5000.0,2975.21,82965.58,50.0,69462.79,19076.94,200.0,24,0.0,7,3.5
28.65642198,-81.29522979,242366339423.0,376000.0,7517.0,2469.63,0.0,11733.24,43414.43,350.6,53166.09,8250.19,4220.88,12,0.0,6,4.0
28.49820561,-81.53208983,112016602625.0,1143000.0,15138.0,4120.12,0.0,3772.65,61131.75,1021.0,57056.91,2503.69,1195.69,12,0.0,6,3.5
28.57877281,-81.25671375,162268493956.0,328000.0,5164.0,1541.91,30000.0,1756.93,72055.8,1408.77,47307.24,16067.38,6326.7,22,0.0,6,4.5
28.47081929,-81.15178121,112399903852.0,419000.0,8605.0,1437.68,15000.0,616.3,46937.77,1217.64,80000.0,3502.6,2140.03,8,0.0,6,4.5
28.42728135,-81.52408955,272402001836.0,423000.0,7040.0,2045.29,0.0,928.65,50853.68,2314.05,66298.87,1801.66,4193.55,41,0.0,8,4.5
28.31844189,-81.56347703,122326230880.0,444000.0,6555.0,2050.0,10000.0,4776.12,63411.2,537.81,80000.0,3403.65,4722.09,26,0.0,7,4.5
28.54649414,-81.59797911,322095811774.0,412000.0,12172.0,1964.53,0.0,24138.76,56662.52,2482.1,78783.99,6122.51,858.71,42,0.0,10,4.5
28.31840524,-81.25167808,322418838306.0,453000.0,14979.0,2529.49,0.0,2023.18,74306.35,1458.05,80000.0,3135.34,3096.01,11,0.0,11,4.5
28.72683623,-81.27438133,272405755977.0,498000.0,14839.0,2110.93,0.0,33204.71,68794.28,145.22,78109.42,4908.3,3562.21,3,0.0,4,4.0
28.42739485,-81.2544054,272156918040.0,275000.0,6413.0,1281.81,0.0,9470.71,61424.26,217.01,60937.44,29251.15,1500.22,28,1.0,1,4.0
28.60930567,-81.2366808,282297790191.0,411000.0,10738.0,1789.74,0.0,8902.44,53897.7,56.14,58117.67,7484.53,23382.38,7,0.0,5,4.5
28.61092475,-81.20060225,172245648523.0,739000.0,9180.0,2262.16,0.0,200.0,66898.09,2760.72,70662.3,15196.69,589.71,10,0.0,5,4.5
28.45912304,-81.21241433,272099746372.0,351000.0,7445.0,2190.52,0.0,2726.34,72797.32,425.7,67120.58,27718.68,1001.69,1,0.0,4,4.5
28.41567846,-81.59755113,212147814068.0,244000.0,6140.0,1378.41,5000.0,200.0,50216.05,813.19,80000.0,2688.67,11467.42,42,0.0,2,4.0
28.43921944,-81.55853291,212178411579.0,199000.0,5510.0,1030.71,0.0,1945.39,61949.32,546.15,74484.14,8661.78,775.92,26,0.0,3,3.5
28.58750801,-81.20562065,132101518618.0,528000.0,11554.0,2481.98,0.0,200.0,41915.61,1084.92,66182.05,15676.27,616.48,41,0.0,8,4.0
28.74311735,-81.46866619,312346747584.0,287000.0,4552.0,1135.89,0.0,5760.47,65897.89,152.67,80000.0,2998.29,5364.2,24,0.0,10,3.0
28.66233678,-81.22456622,202379633084.0,308000.0,7778.0,1536.34,20000.0,6989.39,73635.19,2488.58,71884.51,9001.17,4887.75,23,0.0,3,4.0
28.47708393,-81.22626337,222301396730.0,262000.0,9004.0,1570.21,30000.0,10586.7,59062.67,2394.45,59873.38,16099.08,2931.95,36,0.0,6,4.0
28.65875205,-81.45625141,242189677900.0,377000.0,11654.0,1790.35,15000.0,21503.59,40124.56,1082.86,51617.18,2941.88,4839.78,58,0.0,5,4.0
28.47558264,-81.24452874,302487534933.0,422000.0,8208.0,1440.54,0.0,2039.93,75806.64,567.8,53461.86,9030.24,3358.54,11,0.0,7,4.0
28.56386438,-81.19544637,192308507678.0,433000.0,8995.0,2012.82,10000.0,2799.34,52822.64,50.0,67280.26,23789.89,2426.71,24,0.0,4,3.5
28.53933021,-81.4065874,122025467644.0,273000.0,6748.0,931.75,0.0,8276.62,73388.14,1003.83,10261.9,14646.55,9066.34,39,0.0,4,4.5
28.43249252,-81.34936263,192306229036.0,555000.0,11327.0,2108.8,25000.0,1801.02,55690.52,50.0,38742.24,5463.61,10245.41,37,1.0,2,3.0
28.60050907,-81.20780235,282457789206.0,365000.0,8627.0,1495.05,0.0,5111.86,48666.61,180.01,66031.39,10778.09,7491.59,36,0.0,11,3.5
28.35969052,-81.55071772,172220640911.0,367000.0,8656.0,2085.01,0.0,15590.25,42874.47,1287.84,80000.0,6781.54,8841.63,40,0.0,6,3.5
28.39753432,-81.25510662,132349659409.0,587000.0,11598.0,3182.83,0.0,200.0,51111.75,3094.25,68084.77,3186.45,5716.96,22,0.0,3,3.5
28.53958315,-81.37349708,242448933220.0,316000.0,5789.0,1243.35,0.0,14917.01,42519.0,940.55,2229.61,36922.58,5308.91,9,0.0,2,4.0
28.37660503,-81.34223996,282128382983.0,629000.0,9615.0,1953.08,10000.0,5471.39,81507.86,3054.25,60551.32,11414.33,326.19,9,0.0,9,4.0
28.43518307,-81.16167025,132077129516.0,778000.0,43629.0,6000.0,0.0,11916.62,81061.18,1713.48,80000.0,1459.34,4698.21,42,0.0,6,4.5
28.72502568,-81.49225442,342012706024.0,274000.0,8869.0,1472.33,0.0,11462.81,55838.16,334.24,79603.98,22144.78,12164.94,62,0.0,12,4.0
28.63312115,-81.43404383,282312847705.0,396000.0,9811.0,2244.01,0.0,7342.03,54439.54,4711.34,40453.9,2056.81,4977.16,26,0.0,5,3.5
28.70467096,-81.49113839,142016183568.0,382000.0,8834.0,1832.41,0.0,2210.01,71100.36,2132.38,73234.54,2182.88,4563.68,8,0.0,11,5.0
28.55476299,-81.44194389,352311559179.0,701000.0,8409.0,2218.12,0.0,11221.14,71473.32,2903.38,23225.67,17643.95,16623.93,12,0.0,7,3.0
28.61588672,-81.18297036,182125745841.0,509000.0,9671.0,2564.98,5000.0,13927.88,49130.26,2343.38,77056.49,9041.92,19636.91,1,0.0,11,4.5
28.54453037,-81.56175838,212252798696.0,511000.0,7198.0,1897.49,0.0,10365.66,56606.48,1547.2,67373.03,541.85,5891.74,8,0.0,8,2.0
28.68272779,-81.5012774,322063142522.0,208000.0,9129.0,1548.58,15000.0,6529.0,69756.77,3434.68,69088.25,14776.68,3918.45,62,0.0,12,3.0
28.35047667,-81.56110539,272278135315.0,207000.0,5110.0,882.06,0.0,7612.2,73844.07,1764.04,80000.0,2766.06,439.21,7,0.0,6,3.5
28.57459826,-81.43626976,152093099109.0,234000.0,6467.0,1423.9,0.0,10886.54,71674.23,271.11,24794.9,2680.76,4472.58,38,0.0,1,3.0
28.34011729,-81.48249238,342460723978.0,419000.0,10189.0,1874.44,20000.0,4735.04,42658.46,1670.41,80000.0,4667.37,5209.8,23,0.0,6,4.0
28.71067073,-81.54923695,152273759923.0,434000.0,7920.0,2162.26,10000.0,868.81,44913.92,50.0,80000.0,3065.21,7913.52,36,0.0,10,4.0
28.38070597,-81.42738151,282277157584.0,382000.0,7934.0,1605.43,15000.0,8046.5,54404.68,1244.13,59758.42,773.74,5849.12,23,0.0,8,4.5
28.46743051,-81.55218626,142214176009.0,570000.0,9128.0,2714.76,5000.0,20489.02,39130.41,1052.59,68134.93,12357.39,7555.74,24,0.0,1,3.5
28.61440912,-81.34129685,142094732063.0,465000.0,8203.0,1860.87,20000.0,499.87,57058.31,1026.38,30946.16,2130.85,1644.2,37,0.0,4,4.5
28.35271005,-81.34400027,312382255417.0,404000.0,14580.0,2349.96,0.0,11619.92,71484.2,2837.31,68900.96,13200.95,1731.21,57,0.0,4,3.0
28.47000949,-81.24296761,142468532517.0,220000.0,10698.0,1594.2,0.0,676.81,68383.5,731.44,55836.51,2600.47,200.0,40,0.0,10,3.0
28.42862624,-81.2348696,262402871281.0,1209000.0,43100.0,6000.0,0.0,10521.76,36970.23,1441.62,66802.01,1558.58,200.0,7,0.0,2,2.0
28.65937487,-81.45478211,292161924728.0,444000.0,8980.0,1861.21,0.0,3228.0,55675.44,1257.53,51794.68,20426.75,9934.04,40,0.0,8,4.5
28.5593708,-81.18999606,232069742418.0,244000.0,9155.0,1339.09,10000.0,8181.96,66482.93,697.69,69691.79,9184.58,1211.2,41,0.0,10,4.5
28.6932719,-81.5100303,252393541180.0,458000.0,12493.0,2441.21,0.0,4440.3,71713.48,3573.65,74056.09,3067.5,3918.82,12,0.0,2,4.0
28.46857055,-81.17431871,312448876011.0,344000.0,15491.0,1901.37,0.0,4941.98,51748.99,1918.94,78099.39,32885.98,9003.34,7,0.0,4,4.0
28.58163913,-81.43406291,222118090933.0,285000.0,6431.0,1195.73,20000.0,2598.85,70264.23,1032.35,26029.83,10871.92,5881.78,10,0.0,10,4.0
28.42543501,-81.21853924,182080928804.0,933000.0,19574.0,3680.28,20000.0,3139.4,60220.77,2115.48,71209.32,3976.19,30000.0,25,0.0,8,3.5
28.67599865,-81.50072638,232008266929.0,374000.0,7955.0,1837.2,0.0,1706.87,48812.91,2757.14,66480.75,7842.79,2501.89,3,0.0,9,4.0
28.54245426,-81.40040758,222424232143.0,327000.0,10782.0,2269.62,0.0,19711.57,56867.48,154.2,7859.18,756.5,1230.56,59,0.0,10,4.5
28.39060991,-81.255938,242212141888.0,330000.0,6774.0,1679.89,8000.0,6325.19,50105.93,461.76,69632.24,11720.26,3304.84,57,0.0,4,3.0
28.6858797,-81.25195263,102036333784.0,404000.0,9707.0,2921.73,15000.0,6144.5,56590.48,1672.96,71571.27,2350.38,623.56,61,0.0,4,3.5
28.50916179,-81.28262512,252271387103.0,182000.0,6826.0,1061.38,10000.0,1324.04,63698.82,1317.67,36805.75,8380.66,966.4,22,0.0,3,4.0
28.72497744,-81.56308441,322128434951.0,499000.0,7599.0,1639.5,30000.0,9690.16,74909.35,2488.77,80000.0,10020.89,1420.56,13,0.0,10,4.5
28.36567406,-81.3633272,272306813771.0,281000.0,10420.0,2008.65,0.0,833.84,78189.18,7787.55,62701.88,15345.9,3957.32,38,0.0,1,3.5
28.41669706,-81.47458453,272287707086.0,401000.0,7737.0,1651.34,0.0,5445.33,70725.04,78.2,56232.55,12974.04,2754.53,41,0.0,7,4.0
28.52109282,-81.38892555,202164106941.0,353000.0,10298.0,1278.93,0.0,5610.02,83867.8,60.03,7580.1,20538.88,6401.24,24,0.0,9,4.5
28.47229541,-81.24676236,132447559659.0,317000.0,9213.0,1494.87,0.0,2749.25,51347.28,1263.63,53326.3,44271.3,3981.7,39,0.0,10,3.0
28.39103016,-81.24152209,232303985332.0,393000.0,7372.0,1534.77,0.0,13730.69,39015.61,289.49,72987.99,18023.26,215.7,37,0.0,5,4.0
28.47293482,-81.21887948,212216324701.0,667000.0,8965.0,2651.64,0.0,8121.85,64748.48,4661.3,62241.61,7434.61,6321.31,27,0.0,11,4.5
28.64179979,-81.15001339,162388551734.0,532000.0,6285.0,2089.09,0.0,574.69,59934.81,3950.09,80000.0,21117.92,1763.59,38,0.0,3,5.0
28.57678416,-81.58007069,342397919018.0,615000.0,20464.0,5234.47,0.0,2960.19,64521.84,3468.3,74226.67,38040.51,7162.23,8,0.0,3,3.0
28.45359213,-81.21366968,162335622501.0,448000.0,9165.0,1608.68,50000.0,15918.0,43015.01,697.84,67619.01,12129.75,734.43,28,0.0,9,3.5
28.33603068,-81.43738403,242382288270.0,488000.0,8970.0,1917.75,0.0,5285.12,64255.44,1242.97,76748.37,23771.68,15058.98,40,0.0,6,4.0
28.57308944,-81.20289555,282488242611.0,384000.0,11025.0,2307.42,5000.0,934.04,38834.38,682.73,64862.37,22360.85,1390.59,41,0.0,5,3.0
28.34568378,-81.24745451,182307430317.0,475000.0,8979.0,2742.7,0.0,5740.32,73632.97,3008.49,80000.0,28700.02,3035.69,38,0.0,4,2.0
28.54882684,-81.59840191,292125107931.0,464000.0,7294.0,2193.46,0.0,7269.15,62802.34,1523.71,79202.43,5214.26,200.0,42,0.0,5,3.5
28.60422006,-81.20318691,252073219186.0,536000.0,9679.0,2584.66,5000.0,958.6,61703.69,696.11,69048.75,6526.51,1468.24,42,0.0,12,3.5
28.33623694,-81.24505339,212157682971.0,257000.0,9638.0,2450.86,0.0,4153.28,71135.81,1816.79,80000.0,2770.12,5944.31,38,0.0,4,4.5
28.67911699,-81.22715883,312064086479.0,221000.0,5736.0,919.79,0.0,5957.03,64059.13,2335.36,75279.25,1680.53,200.0,8,0.0,5,5.0
28.53603195,-81.42140111,132259202506.0,292000.0,7027.0,1877.08,50000.0,6624.53,62544.25,827.05,14836.15,19922.09,231.81,1,0.0,7,4.5
28.6006272,-81.46244464,122093493053.0,629000.0,9469.0,2904.0,0.0,3772.72,44453.03,924.51,38177.77,3016.65,8111.25,61,0.0,1,3.5
28.54393388,-81.41170749,262198546523.0,603000.0,11310.0,2483.84,5000.0,23471.17,72270.8,50.0,12925.44,15945.77,2579.28,23,0.0,5,4.0
28.37578485,-81.54263563,272121020733.0,544000.0,8086.0,2428.42,0.0,1054.01,69361.6,1702.23,80000.0,1938.55,1232.99,22,0.0,1,4.0
28.65706194,-81.45854135,252497031771.0,549000.0,6028.0,1994.53,0.0,14578.89,64181.74,80.76,51823.28,814.62,3313.52,36,0.0,6,4.0
28.53866139,-81.6252968,122239162010.0,442000.0,6946.0,1854.49,15000.0,1744.15,51060.13,1663.79,80000.0,14628.29,3570.65,3,0.0,4,3.0
28.537991,-81.55488579,212029764510.0,534000.0,8272.0,1992.23,0.0,5702.9,57144.48,155.44,64487.08,3170.02,4269.87,24,0.0,7,4.5
28.37252196,-81.42977934,332114990775.0,327000.0,6690.0,1217.65,0.0,1513.44,54477.84,61.71,62822.53,7302.33,18751.49,7,0.0,8,4.0
28.46170015,-81.24902549,352473778561.0,336000.0,8545.0,1745.1,0.0,1171.73,50827.28,89.68,54441.88,4450.6,3681.72,62,0.0,8,5.0
28.54610968,-81.58367946,202411685714.0,289000.0,7146.0,1732.11,30000.0,3632.26,48255.9,1336.1,73749.86,6844.73,1873.07,9,0.0,5,4.0
28.35152336,-81.31067861,322415744046.0,149000.0,4701.0,1098.37,0.0,10061.23,67925.22,131.98,72929.38,57031.55,21042.88,61,0.0,6,4.0
28.56917974,-81.44229937,332456660957.0,478000.0,7971.0,2098.84,0.0,5916.14,39872.78,2950.11,24911.88,25208.97,4460.7,24,0.0,1,3.5
28.53654863,-81.57725776,102348813424.0,199000.0,7853.0,1485.93,0.0,9288.55,47922.86,1273.23,72033.52,23696.6,10986.99,58,0.0,9,3.0
28.61257726,-81.46401092,132396420811.0,409000.0,6710.0,1925.65,0.0,4083.69,82665.41,467.0,40397.16,6394.97,6180.45,9,0.0,12,5.0
28.63273215,-81.19092513,232044438685.0,485000.0,7025.0,2218.66,0.0,3750.66,44993.03,842.99,77514.91,3209.77,200.0,40,0.0,4,5.0
28.39169365,-81.26690756,152078743069.0,516000.0,9608.0,2449.32,50000.0,26752.12,38020.78,60.42,66592.56,3200.13,222.65,6,1.0,10,4.5
28.45175444,-81.35843595,182172176461.0,344000.0,8525.0,1324.71,0.0,3048.32,43775.16,1482.6,32470.7,17378.08,4849.83,3,1.0,7,4.0
28.52686169,-81.40225311,112377491269.0,561000.0,8050.0,2460.06,0.0,587.21,65356.44,1959.38,8957.67,6412.93,6038.94,9,0.0,6,4.5
28.64541422,-81.30291568,232242075382.0,471000.0,7147.0,2026.82,0.0,1565.4,56221.47,2674.47,48150.48,10827.36,2631.69,37,0.0,11,3.0
28.52934619,-81.58670173,172480245278.0,222000.0,4715.0,1299.36,0.0,35867.92,71519.34,1597.87,75740.38,13080.71,4550.18,58,0.0,7,3.0
28.35526095,-81.32387835,302154819622.0,261000.0,7057.0,1485.84,20000.0,200.0,42980.44,273.96,70220.66,673.68,200.0,59,0.0,10,4.0
28.56763069,-81.56325264,102173541684.0,230000.0,6111.0,1078.59,0.0,1654.19,61371.0,196.62,67019.32,2221.75,686.2,28,0.0,10,4.0
28.46009779,-81.22951442,282192276054.0,346000.0,7025.0,1480.43,0.0,2302.7,66156.42,345.22,61520.38,13560.43,1240.65,11,0.0,12,4.0
28.66542636,-81.45737701,142481546238.0,232000.0,4705.0,1075.18,0.0,24212.72,59024.4,498.88,53729.45,7440.06,1129.32,42,0.0,10,5.0
28.67204488,-81.20428532,122463065613.0,384000.0,10430.0,1539.9,0.0,13963.53,47569.08,520.31,79713.97,4815.63,25546.47,26,0.0,6,5.0
28.53657624,-81.46723868,332014305441.0,389000.0,7740.0,1994.26,0.0,9701.85,49257.05,2872.89,32193.18,36392.66,5313.65,23,0.0,6,3.5
28.36937349,-81.29060646,142451984489.0,293000.0,8128.0,1276.62,15000.0,2087.02,55007.81,54.82,68490.87,31177.26,1301.34,25,0.0,5,4.0
28.58393337,-81.55151596,152197376137.0,455000.0,9414.0,1769.05,0.0,13262.2,80511.42,1118.82,65237.56,6646.92,2673.26,28,0.0,9,3.0
28.36725396,-81.25877368,262492576945.0,563000.0,7498.0,1743.31,25000.0,3114.7,82338.27,4030.84,76706.93,14710.49,1899.95,3,0.0,6,4.0
28.59155579,-81.1874283,172188487773.0,185000.0,7056.0,1072.35,0.0,2788.71,81542.06,258.48,72791.44,8465.37,7174.02,37,0.0,10,3.5
28.49882962,-81.27463373,152220090421.0,729000.0,8084.0,2173.61,0.0,1854.96,55653.94,739.74,40025.81,2397.88,3969.24,8,0.0,2,4.5
28.4576587,-81.20096476,312451188016.0,326000.0,8259.0,1369.89,25000.0,751.34,39917.63,1360.5,70808.87,981.8,13181.47,13,0.0,11,5.0
28.46812477,-81.16535976,252177548639.0,387000.0,8049.0,1869.7,0.0,10062.42,53093.2,583.29,80000.0,19978.07,7229.79,3,0.0,9,3.5
